spellId	recipeItemId	name	sourceKind	npcName	zone	faction	worldDrop	notes
19092	15768	Pattern: Wicked Leather Belt	drop	Ghoul Ravener	Stratholme			foreverchanges, letto da classic
19094	15770	Pattern: Black Dragonscale Shoulders	drop	Anvilrage Marshal	Blackrock Depths			foreverchanges, letto da classic
19095	15771	Pattern: Living Breastplate	drop	Decaying Horror	Western Plaguelands			foreverchanges, letto da classic
19097	15772	Pattern: Devilsaur Leggings	drop	Glutinous Ooze | Primal Ooze | Muculent Ooze	Un'Goro Crater | Un'Goro Crater | Un'Goro Crater			foreverchanges, letto da classic
19098	15773	Pattern: Wicked Leather Armor	drop	Spectral Researcher	Scholomance			foreverchanges, letto da classic
19100	15774	Pattern: Heavy Scorpid Shoulders	drop	Blackrock Battlemaster	Burning Steppes			foreverchanges, letto da classic
19101	15775	Pattern: Volcanic Shoulders	drop	Firebrand Legionnaire	Blackrock Spire			foreverchanges, letto da classic
19102	15776	Pattern: Runic Leather Armor	drop	Scholomance Dark Summoner	Scholomance			foreverchanges, letto da classic
19103	15777	Pattern: Runic Leather Shoulders	drop	Crimson Battle Mage	Stratholme			foreverchanges, letto da wowhead
19104	15779	Pattern: Frostsaber Tunic	drop	Winterfall Ursa	Winterspring			foreverchanges, letto da classic
19107	15781	Pattern: Black Dragonscale Leggings	drop	Anvilrage Captain	Blackrock Depths			foreverchanges, letto da classic
19790	16041	Schematic: Thorium Grenade	vendor	Gearcutter Cogspinner | Sovik	Dun Morogh | Orgrimmar	alliance | horde		foreverchanges, letto da classic
19791	16042	Schematic: Thorium Widget	vendor	Gearcutter Cogspinner | Sovik	Dun Morogh | Orgrimmar	alliance | horde		foreverchanges, letto da classic
19792	16043	Schematic: Thorium Rifle	drop	Crimson Courier | Obsidion | Mai'Zoth	Eastern Plaguelands | Searing Gorge | Stranglethorn Vale			foreverchanges, letto da classic
19793	16044	Schematic: Lifelike Mechanical Toad	drop	Angerclaw Grizzly | Anguished Highborne | Black Dragonspawn	Felwood | Winterspring | Burning Steppes			foreverchanges, letto da classic
19794	16045	Schematic: Spellpower Goggles Xtreme Plus	drop	Spitelash Siren	Azshara			foreverchanges, letto da classic
19795	16047	Schematic: Thorium Tube	vendor	Xizzer Fizzbolt	Winterspring			foreverchanges, letto da classic
19796	16048	Schematic: Dark Iron Rifle	drop	Doomforge Craftsman	Blackrock Depths			foreverchanges, letto da classic
19799	16049	Schematic: Dark Iron Bomb	drop	Weapon Technician	Blackrock Depths			foreverchanges, letto da classic
19800	16051	Schematic: Thorium Shells	drop	Doomguard Commander | Hive'Ashi Swarmer | Hive'Ashi Sandstalker	Blasted Lands | Silithus | Silithus			foreverchanges, letto da classic
19814	16046	Schematic: Masterwork Target Dummy	vendor	Xizzer Fizzbolt	Winterspring			foreverchanges, letto da classic
19815	16050	Schematic: Delicate Arcanite Converter	vendor	Xizzer Fizzbolt	Winterspring			foreverchanges, letto da classic
19819	16052	Schematic: Voice Amplification Modulator	drop	Crimson Inquisitor	Stratholme			foreverchanges, letto da wowhead
19825	16053	Schematic: Master Engineer's Goggles	drop	Doomforge Arcanasmith	Blackrock Depths			foreverchanges, letto da classic
19830	16054	Schematic: Arcanite Dragonling	drop	Cobalt Mageweaver	Winterspring			foreverchanges, letto da classic
19831	16055	Schematic: Arcane Bomb	drop	Cyclone Warrior | Hive'Zora Waywatcher | Blackrock Slayer	Silithus | Silithus | Burning Steppes			foreverchanges, letto da classic
19833	16056	Schematic: Flawless Arcanite Rifle	drop	Mossflayer Shadowhunter	Eastern Plaguelands			foreverchanges, letto da classic
20626	16767	Recipe: Undermine Clam Chowder	vendor	Jabbey	Tanaris			foreverchanges, letto da classic
20848	17017	Pattern: Flarecore Mantle	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
20849	17018	Pattern: Flarecore Gloves	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
20853	17022	Pattern: Corehound Boots	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
20854	17023	Pattern: Molten Helm	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
20855	17025	Pattern: Black Dragonscale Boots	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
20872	17049	Plans: Fiery Chain Girdle	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
20873	17053	Plans: Fiery Chain Shoulders	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
20874	17051	Plans: Dark Iron Bracers	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
20876	17052	Plans: Dark Iron Leggings	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
20890	17059	Plans: Dark Iron Reaver	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
20897	17060	Plans: Dark Iron Destroyer	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
20916	17062	Recipe: Mithril Head Trout	vendor	Wik'Tar | Heldan Galesong | Wulan	Ashenvale | Darkshore | Desolace	horde | alliance | horde		foreverchanges, letto da classic
21143	17200	Recipe: Gingerbread Cookie	vendor	Penney Copperpinch | Nardstrum Copperpinch | Seersa Copperpinch | Wulmort Jinglepocket | Khole Jinglepocket	Orgrimmar | Undercity | Thunder Bluff | Ironforge | Stormwind City	horde | horde | horde | alliance | alliance		foreverchanges, letto da wowhead
21144	17201	Recipe: Egg Nog	vendor	Penney Copperpinch | Nardstrum Copperpinch | Seersa Copperpinch | Wulmort Jinglepocket | Khole Jinglepocket	Orgrimmar | Undercity | Thunder Bluff | Ironforge | Stormwind City	horde | horde | horde | alliance | alliance		foreverchanges, letto da wowhead
21161	18592	Plans: Sulfuron Hammer	quest					foreverchanges, letto da classic
2169	2409	Pattern: Dark Leather Tunic	drop	Apothecary Berard | Dalaran Brewmaster | Rocklance	Silverpine Forest | Silverpine Forest | The Barrens			foreverchanges, letto da classic
21913	17706	Plans: Edge of Winter	drop	Redridge Alpha	Redridge Mountains			foreverchanges, letto da classic
21923	17709	Recipe: Elixir of Frost Power	drop	Frenzied Plaguehound	Eastern Plaguelands			foreverchanges, letto da classic
21943	17722	Pattern: Gloves of the Greatfather	drop	Southsea Freebooter	Tanaris			foreverchanges, letto da classic
22480	18046	Recipe: Tender Wolf Steak	vendor	Dirge Quikcleave | Innkeeper Fizzgrimble | Truk Wildbeard	Tanaris | Tanaris | The Hinterlands	 |  | alliance		foreverchanges, letto da classic
22711	18239	Pattern: Shadowskin Gloves	vendor	Rikqiz	Stranglethorn Vale			foreverchanges, letto da classic
22761	18267	Recipe: Runn Tum Tuber Surprise	drop	Pusillin	Dire Maul			foreverchanges, letto da classic
22866	18414	Pattern: Belt of the Archmage	drop	Gordok Reaver | Gordok Warlock	Dire Maul | Dire Maul			foreverchanges, letto da classic
22867	18415	Pattern: Felcloth Gloves	drop	Gordok Reaver	Dire Maul			foreverchanges, letto da classic
22868	18416	Pattern: Inferno Gloves	drop	Gordok Reaver | Gordok Warlock	Dire Maul | Dire Maul			foreverchanges, letto da classic
22870	18418	Pattern: Cloak of Warding	drop	Gordok Reaver | Gordok Warlock	Dire Maul | Dire Maul			foreverchanges, letto da classic
22902	18487	Pattern: Mooncloth Robe	vendor	Shen'dralar Provisioner	Dire Maul			foreverchanges, letto da classic
22921	18514	Pattern: Girdle of Insight	drop	Gordok Warlock	Dire Maul			foreverchanges, letto da classic
22923	18516	Pattern: Swift Flight Bracers	drop	Gordok Reaver | Gordok Warlock	Dire Maul | Dire Maul			foreverchanges, letto da classic
22927	18518	Pattern: Hide of the Wild	drop	Gordok Warlock	Dire Maul			foreverchanges, letto da classic
23066	18647	Schematic: Red Firework	vendor	Sovik	Orgrimmar	horde		foreverchanges, letto da classic
23067	18649	Schematic: Blue Firework	vendor	Gearcutter Cogspinner | Darian Singh	Dun Morogh | Stormwind City	alliance | alliance		foreverchanges, letto da classic
23068	18648	Schematic: Green Firework	vendor	Crazk Sparks | Gagsprocket	Stranglethorn Vale | The Barrens			foreverchanges, letto da classic
23069	18650	Schematic: EZ-Thro Dynamite II	vendor	Blizrik Buckshot	Tanaris			foreverchanges, letto da classic
23071	18651	Schematic: Truesilver Transformer	vendor	Mazk Snipeshot	Stranglethorn Vale			foreverchanges, letto da classic
23077	18652	Schematic: Gyrofreeze Ice Reflector	vendor	Xizzer Fizzbolt	Winterspring			foreverchanges, letto da classic
23078	18653	Schematic: Goblin Jumper Cables XL	drop	Plugger Spazzring	Blackrock Depths			foreverchanges, letto da classic
23080	18656	Schematic: Powerful Seaforium Charge	vendor	Xizzer Fizzbolt	Winterspring			foreverchanges, letto da classic
23081	18657	Schematic: Hyper-Radiant Flame Reflector	drop	Solakar Flamewreath	Blackrock Spire			foreverchanges, letto da wowhead
23082	18658	Schematic: Ultra-Flash Shadow Reflector	drop	Crimson Inquisitor	Stratholme			foreverchanges, letto da wowhead
23096	18654	Schematic: Gnomish Alarm-O-Bot	drop	Weapon Technician	Blackrock Depths			foreverchanges, letto da classic
23129	18661	Schematic: World Enlarger	drop	Weapon Technician	Blackrock Depths			foreverchanges, letto da classic
23190	18731	Pattern: Heavy Leather Ball	vendor	Bombus Finespindle | Tamar	Dun Morogh | Orgrimmar	alliance | horde		foreverchanges, letto da classic
2333	3396	Recipe: Elixir of Lesser Agility	drop	Rok'Alim the Pounder | Singe | Sister Riven	Thousand Needles | Redridge Mountains | Stonetalon Mountains			foreverchanges, letto da classic
23399	18949	Pattern: Barbaric Bracers	vendor	Saenorion | Joseph Moore	Darnassus | Tirisfal Glades	alliance | horde		foreverchanges, letto da classic
23507	19027	Schematic: Snake Burst Firework	vendor	Zorbin Fandazzle	Feralas			foreverchanges, letto da classic
23628	19202	Pattern: Heavy Timbermaw Belt	vendor	Meilosh	Felwood			foreverchanges, letto da classic
23629	19204	Pattern: Heavy Timbermaw Boots	vendor	Meilosh	Felwood			foreverchanges, letto da classic
23632	19203	Plans: Girdle of the Dawn	vendor	Quartermaster Miranda Breechlock | Argent Quartermaster Hasana | Argent Quartermaster Lightspark	Eastern Plaguelands | Tirisfal Glades | Western Plaguelands			foreverchanges, letto da classic
23633	19205	Plans: Gloves of the Dawn	vendor	Quartermaster Miranda Breechlock | Argent Quartermaster Hasana | Argent Quartermaster Lightspark	Eastern Plaguelands | Tirisfal Glades | Western Plaguelands			foreverchanges, letto da classic
23636	19206	Plans: Dark Iron Helm	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
23637	19207	Plans: Dark Iron Gauntlets	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
23638	19208	Plans: Black Amnesty	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
23639	19209	Plans: Blackfury	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
23650	19210	Plans: Ebon Hand	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
23652	19211	Plans: Blackguard	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
23653	19212	Plans: Nightfall	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
23662	19215	Pattern: Wisdom of the Timbermaw	vendor	Meilosh	Felwood			foreverchanges, letto da classic
23663	19218	Pattern: Mantle of the Timbermaw	vendor	Meilosh	Felwood			foreverchanges, letto da classic
23664	19216	Pattern: Argent Boots	vendor	Quartermaster Miranda Breechlock | Argent Quartermaster Hasana | Argent Quartermaster Lightspark	Eastern Plaguelands | Tirisfal Glades | Western Plaguelands			foreverchanges, letto da classic
23665	19217	Pattern: Argent Shoulders	vendor	Quartermaster Miranda Breechlock | Argent Quartermaster Hasana | Argent Quartermaster Lightspark	Eastern Plaguelands | Tirisfal Glades | Western Plaguelands			foreverchanges, letto da classic
23666	19219	Pattern: Flarecore Robe	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
23667	19220	Pattern: Flarecore Leggings	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
23703	19326	Pattern: Might of the Timbermaw	vendor	Meilosh	Felwood			foreverchanges, letto da classic
23704	19327	Pattern: Timbermaw Brawlers	vendor	Meilosh	Felwood			foreverchanges, letto da classic
23705	19328	Pattern: Dawn Treaders	vendor	Quartermaster Miranda Breechlock | Argent Quartermaster Hasana | Argent Quartermaster Lightspark	Eastern Plaguelands | Tirisfal Glades | Western Plaguelands			foreverchanges, letto da classic
23706	19329	Pattern: Golden Mantle of the Dawn	vendor	Quartermaster Miranda Breechlock | Argent Quartermaster Hasana | Argent Quartermaster Lightspark	Eastern Plaguelands | Tirisfal Glades | Western Plaguelands			foreverchanges, letto da classic
23707	19330	Pattern: Lava Belt	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
23708	19331	Pattern: Chromatic Gauntlets	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
23709	19332	Pattern: Corehound Belt	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
23710	19333	Pattern: Molten Belt	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
23787	19442	Formula: Powerful Anti-Venom	vendor	Quartermaster Miranda Breechlock | Argent Quartermaster Hasana | Argent Quartermaster Lightspark	Eastern Plaguelands | Tirisfal Glades | Western Plaguelands			foreverchanges, letto da classic
2403	2601	Pattern: Gray Woolen Robe	drop	Aean Swiftriver | Ardo Dirtpaw | Gatekeeper Kordurus	The Barrens | Redridge Mountains | Stonetalon Mountains			foreverchanges, letto da classic
24091	19764	Pattern: Bloodvine Vest	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24092	19765	Pattern: Bloodvine Leggings	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24093	19766	Pattern: Bloodvine Boots	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24121	19769	Pattern: Primal Batskin Jerkin	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24122	19770	Pattern: Primal Batskin Gloves	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24123	19771	Pattern: Primal Batskin Bracers	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24124	19772	Pattern: Blood Tiger Breastplate	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24125	19773	Pattern: Blood Tiger Shoulders	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24136	19776	Plans: Bloodsoul Breastplate	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24137	19777	Plans: Bloodsoul Shoulders	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24138	19778	Plans: Bloodsoul Gauntlets	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24139	19779	Plans: Darksoul Breastplate	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24140	19780	Plans: Darksoul Leggings	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24141	19781	Plans: Darksoul Shoulders	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24356	20000	Schematic: Bloodvine Goggles	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24357	20001	Schematic: Bloodvine Lens	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24365	20011	Recipe: Mageblood Elixir	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24366	20012	Recipe: Greater Dreamless Sleep	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24367	20013	Recipe: Living Action Potion	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24368	20014	Recipe: Major Troll's Blood Elixir	vendor	Rin'wosho the Trader	Stranglethorn Vale			foreverchanges, letto da classic
24399	20040	Plans: Dark Iron Boots	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
24418	20075	Recipe: Heavy Crocolisk Stew	vendor	Ogg'marr	Dustwallow Marsh	horde		foreverchanges, letto da classic
24901	20546	Pattern: Runed Stygian Leggings	drop	Twilight Geolord	Silithus			foreverchanges, letto da classic
24940	20576	Pattern: Black Whelp Tunic	vendor	Amy Davenport	Redridge Mountains	alliance		foreverchanges, letto da classic
25146	20761	Recipe: Transmute Elemental Fire	vendor	Lokhtos Darkbargainer	Blackrock Depths			foreverchanges, letto da classic
2542	2697	Recipe: Goretusk Liver Pie	vendor	Kendor Kabonka	Stormwind City	alliance		foreverchanges, letto da classic
2543	728	Recipe: Westfall Stew	vendor	Kendor Kabonka	Stormwind City	alliance		foreverchanges, letto da classic
2545	2698	Recipe: Cooked Crab Claw	vendor	Kendor Kabonka	Stormwind City	alliance		foreverchanges, letto da classic
2547	2699	Recipe: Redridge Goulash	vendor	Kendor Kabonka	Stormwind City	alliance		foreverchanges, letto da classic
2548	2700	Recipe: Succulent Pork Ribs	vendor	Kendor Kabonka	Stormwind City	alliance		foreverchanges, letto da classic
2549	2701	Recipe: Seasoned Wolf Kabob	vendor	Kendor Kabonka	Stormwind City	alliance		foreverchanges, letto da classic
25659	21025	Recipe: Dirge's Kickin' Chimaerok Chops	quest					foreverchanges, letto da classic
25704	21099	Recipe: Smoked Sagefish	vendor	Fyldan | Wulan | Emrul Riknussun	Darnassus | Desolace | Dun Morogh	alliance | horde | alliance		foreverchanges, letto da classic
25954	21219	Recipe: Sagefish Delight	vendor	Fyldan | Wulan | Emrul Riknussun	Darnassus | Desolace | Dun Morogh	alliance | horde | alliance		foreverchanges, letto da classic
26085	21358	Pattern: Soul Pouch	vendor	Vizzklick	Tanaris			foreverchanges, letto da classic
26277	21547	Recipe: Elixir of Greater Firepower	drop	Dark Iron Watchman | Dark Iron Slaver | Dark Iron Taskmaster	Searing Gorge | Searing Gorge | Searing Gorge			foreverchanges, letto da classic
26279	21548	Pattern: Stormshroud Gloves	drop	The Windreaver | Princess Tempestria	Silithus | Winterspring			foreverchanges, letto da wowhead
26403	21722	Pattern: Festival Dress	quest					foreverchanges, letto da classic
26407	21723	Pattern: Festival Suit	quest					foreverchanges, letto da classic
26442	21738	Schematic: Firework Launcher	quest					foreverchanges, letto da classic
26443	21737	Schematic: Cluster Launcher	quest					foreverchanges, letto da classic
2667	2881	Plans: Runed Copper Breastplate	drop	Boahn | Lady Vespia | Heggin Stonewhisker	The Barrens | Ashenvale | The Barrens			foreverchanges, letto da classic
2673	5578	Plans: Silvered Bronze Breastplate	drop	Carnivous the Breaker | Razorfen Servitor | Swiftmane	Darkshore | The Barrens | The Barrens			foreverchanges, letto da classic
27586	22219	Plans: Jagged Obsidian Shield	vendor	Lieutenant General Andorov	Ruins of Ahn'Qiraj			foreverchanges, letto da wowhead
27587	22222	Plans: Thick Obsidian Breastplate	drop	The Prophet Skeram	Ahn'Qiraj Temple			foreverchanges, letto da classic
27589	22220	Plans: Black Grasp of the Destroyer	drop	Moam	Ruins of Ahn'Qiraj			foreverchanges, letto da classic
27590	22221	Plans: Obsidian Mail Tunic	vendor	Lieutenant General Andorov	Ruins of Ahn'Qiraj			foreverchanges, letto da wowhead
27658	22307	Pattern: Enchanted Mageweave Pouch	vendor	Vaean | Tilli Thistlefuzz | Kithas	Darnassus | Dun Morogh | Orgrimmar	alliance | alliance | horde		foreverchanges, letto da classic
27659	22308	Pattern: Enchanted Runecloth Bag	vendor	Kania	Silithus			foreverchanges, letto da classic
27660	22309	Pattern: Big Bag of Enchantment	drop	Magister Kalendris	Dire Maul			foreverchanges, letto da classic
27724	22310	Pattern: Cenarion Herb Bag	vendor	Mishta	Silithus			foreverchanges, letto da classic
27725	22312	Pattern: Satchel of Cenarius	vendor	Mishta	Silithus			foreverchanges, letto da classic
27829	22388	Plans: Titanic Leggings	drop	Hive'Zora Reaver	Silithus			foreverchanges, letto da classic
27830	22390	Plans: Persuader	worldDrop				true	foreverchanges, letto da classic
27832	22389	Plans: Sageblade	worldDrop				true	foreverchanges, letto da classic
2795	2889	Recipe: Beer Basted Boar Ribs	vendor	Kendor Kabonka	Stormwind City	alliance		foreverchanges, letto da classic
28210	22683	Pattern: Gaea's Embrace	vendor	Mishta	Silithus			foreverchanges, letto da classic
28327	22729	Schematic: Steam Tonk Controller	quest					foreverchanges, letto da wowhead
28480	22774	Pattern: Sylvan Vest	vendor	Mishta	Silithus			foreverchanges, letto da classic
28481	22773	Pattern: Sylvan Crown	vendor	Mishta	Silithus			foreverchanges, letto da classic
28482	22772	Pattern: Sylvan Shoulders	vendor	Mishta	Silithus			foreverchanges, letto da classic
3172	3393	Recipe: Minor Magic Resistance Potion	drop	Hannah Bladeleaf | Grawmug | Rocklance	The Barrens | Loch Modan | The Barrens			foreverchanges, letto da classic
3174	3394	Recipe: Potion of Poison Cleansing	drop	Dal Bloodclaw | Hagg Taurenbane | Lake Thresher	Ashenvale | The Barrens | Redridge Mountains			foreverchanges, letto da classic
3175	3395	Recipe: Limited Invulnerability Potion	drop	Witherheart the Stalker | Ravasaur Matriarch | Deep Strider	The Hinterlands | Un'Goro Crater | Feralas			foreverchanges, letto da classic
3188	6211	Recipe: Elixir of Ogre's Strength	drop	Splinter Fist Firemonger | Mudsnout Shaman | Ro'Bark	Duskwood | Hillsbrad Foothills | Hillsbrad Foothills			foreverchanges, letto da classic
3295	2883	Plans: Deadly Bronze Poniard	drop	Mirelow | Thule Ravenclaw | Haren Swifthoof	Wetlands | Silverpine Forest | Loch Modan			foreverchanges, letto da classic
3297	3608	Plans: Mighty Iron Hammer	drop	Marcus Bel | Grandpa Vishas | Rok'Alim the Pounder	The Barrens | Alterac Mountains | Thousand Needles			foreverchanges, letto da classic
3321	3609	Plans: Copper Chain Vest	quest			alliance		foreverchanges, letto da classic
3330	2882	Plans: Silvered Bronze Shoulders	drop	Fey Dragon | Owatanka | Wrathtail Sea Witch	Stonetalon Mountains | The Barrens | Ashenvale			foreverchanges, letto da classic
3334	3611	Plans: Green Iron Boots	drop	Bloodfury Ripper | Nal'taszar | Clerk Horrace Whitesteed	Stonetalon Mountains | Stonetalon Mountains | Hillsbrad Foothills			foreverchanges, letto da classic
3336	3612	Plans: Green Iron Gauntlets	drop	Warsong Shredder | Dun Garok Mountaineer | Fen Lord	Ashenvale | Hillsbrad Foothills | Wetlands			foreverchanges, letto da classic
3370	3678	Recipe: Crocolisk Steak	vendor	Kendor Kabonka	Stormwind City	alliance		foreverchanges, letto da classic
3371	3679	Recipe: Blood Sausage	vendor	Kendor Kabonka	Stormwind City	alliance		foreverchanges, letto da classic
3372	3680	Recipe: Murloc Fin Soup	vendor	Kendor Kabonka	Stormwind City	alliance		foreverchanges, letto da classic
3373	3681	Recipe: Crocolisk Gumbo	vendor	Kendor Kabonka	Stormwind City	alliance		foreverchanges, letto da classic
3376	3682	Recipe: Curiously Tasty Omelet	vendor	Keena | Kendor Kabonka | Nerrist	Arathi Highlands | Stormwind City | Stranglethorn Vale	horde | alliance | horde		foreverchanges, letto da classic
3377	3683	Recipe: Gooey Spider Cake	vendor	Kendor Kabonka	Stormwind City	alliance		foreverchanges, letto da classic
3397	3734	Recipe: Big Bear Steak	vendor	Ulthaan	Ashenvale	alliance		foreverchanges, letto da classic
3398	3735	Recipe: Hot Lion Chops	vendor	Zargh	The Barrens	horde		foreverchanges, letto da classic
3399	3736	Recipe: Tasty Lion Steak	quest			alliance		foreverchanges, letto da classic
3400	3737	Recipe: Soothing Turtle Bisque	quest			alliance		foreverchanges, letto da classic
3449	6068	Recipe: Shadow Oil	vendor	Bliztik | Montarr	Duskwood | Thousand Needles	 | horde		foreverchanges, letto da classic
3450	3830	Recipe: Elixir of Lesser Fortitude	drop	Whirlwind Shredder | Murkgill Oracle | Khan Dez'hepah	Desolace | Stranglethorn Vale | Desolace			foreverchanges, letto da classic
3451	3831	Recipe: Troll's Blood Elixir	drop	Stromgarde Cavalryman | Prince Galen Trollbane | Otto	Arathi Highlands | Arathi Highlands | Arathi Highlands			foreverchanges, letto da classic
3453	3832	Recipe: Elixir of Detect Lesser Invisibility	drop	Witherbark Berserker | Silithid Ravager | Giant Darkfang Spider	Arathi Highlands | Thousand Needles | Dustwallow Marsh			foreverchanges, letto da classic
3454	14634	Recipe: Frost Oil	vendor	Bro'kin	Alterac Mountains			foreverchanges, letto da classic
3492	12162	Plans: Hardened Iron Shortsword	vendor	Sumi | Kaita Deepforge | Jutak	Orgrimmar | Stormwind City | Stranglethorn Vale	horde | alliance | 		foreverchanges, letto da classic
3493	3866	Plans: Jade Serpentblade	drop	Lord Falconcrest | Geltharis | Grandpa Vishas	Arathi Highlands | Ashenvale | Alterac Mountains			foreverchanges, letto da classic
3494	10858	Plans: Solid Iron Maul	vendor	Jannos Ironwill | Jazzrik | Muuran	Arathi Highlands | Badlands | Desolace	alliance |  | horde		foreverchanges, letto da classic
3495	3867	Plans: Golden Iron Destroyer	drop	Writhing Mage | Maraudine Stormer | Grandpa Vishas	Hillsbrad Foothills | Desolace | Alterac Mountains			foreverchanges, letto da classic
3496	12163	Plans: Moonsteel Broadsword	vendor	Zarena Cromwind	Stranglethorn Vale			foreverchanges, letto da classic
3497	3868	Plans: Frost Tiger Blade	drop	Murk Thresher | Granistad | Obsidian Golem	Dustwallow Marsh | Hillsbrad Foothills | Loch Modan			foreverchanges, letto da classic
3498	12164	Plans: Massive Iron Axe	vendor	Jaquilina Dramet | Vharr	Stranglethorn Vale | Stranglethorn Vale	 | horde		foreverchanges, letto da classic
3500	3869	Plans: Shadow Crescent Axe	drop	Lord Aliden Perenolde | Khan Jehn | Saltscale Tide Lord	Alterac Mountains | Desolace | Stranglethorn Vale			foreverchanges, letto da classic
3503	6047	Plans: Golden Scale Coif	vendor	Krinkle Goodsteel	Tanaris			foreverchanges, letto da classic
3504	3870	Plans: Green Iron Shoulders	drop	Heartrazor | Nancy Vishas | General Twinbraid	Thousand Needles | Alterac Mountains | The Barrens			foreverchanges, letto da classic
3505	3871	Plans: Golden Scale Shoulders	drop	Gath'Ilzogg | Adolescent Whelp | Bael'dun Officer	Redridge Mountains | Swamp of Sorrows | The Barrens			foreverchanges, letto da classic
3507	3872	Plans: Golden Scale Leggings	drop	Rok'Alim the Pounder | Captain Ironhill | Cenarion Druid	Thousand Needles | Hillsbrad Foothills | Stonetalon Mountains			foreverchanges, letto da classic
3511	3873	Plans: Golden Scale Cuirass	drop	Mana Eater | Ambassador Malcin | Ambershard Crusher	Desolace | The Barrens | Desolace			foreverchanges, letto da classic
3513	3874	Plans: Polished Steel Boots	drop	Khan Jehn | Withervine Rager | Elder Saltwater Crocolisk	Desolace | Dustwallow Marsh | Stranglethorn Vale			foreverchanges, letto da classic
3515	3875	Plans: Golden Scale Boots	drop	Singer | Bloodsail Warlock | Bloodscalp Berserker	Arathi Highlands | Stranglethorn Vale | Stranglethorn Vale			foreverchanges, letto da classic
3758	4292	Pattern: Green Woolen Bag	drop	Swinegart Spearhide | Riverpaw Overseer | Aean Swiftriver	The Barrens | Westfall | The Barrens			foreverchanges, letto da classic
3762	4293	Pattern: Hillman's Leather Vest	drop	Sludge Beast | Digger Flameforge | Apothecary Berard	The Barrens | The Barrens | Silverpine Forest			foreverchanges, letto da classic
3765	7360	Pattern: Dark Leather Gloves	drop	Humar the Pridelord | Caverndeep Looter | Hannah Bladeleaf	The Barrens | Dun Morogh | The Barrens			foreverchanges, letto da classic
