profession	learnSkill	name	spellId	recipeItemId	band	sourceKind	npcName	zone	x	y	faction	bossDrop	worldDrop	trainerTitle	mobLevel	notes
blacksmithing	240	Sentinel's Sabatons	1252311	251414	forever	vendor	Stondry Darkhammer | Gor'mak	Three Corners, Redridge Mountains | The Barrens	10.4 | 49.8	74.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
blacksmithing	240	Warder's Sabatons	1252312	251415	forever	vendor	Stondry Darkhammer | Gor'mak	Three Corners, Redridge Mountains | The Barrens	10.4 | 49.8	74.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
blacksmithing	245	Blessed Plate Gauntlet	1252337	251440	forever											
blacksmithing	250	Justicar's Gloves	1252304	251407	forever											
blacksmithing	250	Justicar's Waistguard	1252324	251427	forever	vendor	Stondry Darkhammer | Gor'mak	Three Corners, Redridge Mountains | The Barrens	10.4 | 49.8	74.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
blacksmithing	250	Officer's Gloves	1252300	251403	forever											
blacksmithing	250	Officer's Waistguard	1252320	251423	forever	vendor	Stondry Darkhammer | Gor'mak	Three Corners, Redridge Mountains | The Barrens	10.4 | 49.8	74.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
blacksmithing	250	Prefect's Gloves	1252303	251406	forever											
blacksmithing	250	Sentinel's Gloves	1252301	251404	forever											
blacksmithing	250	Sentinel's Waistguard	1252321	251424	forever	vendor	Stondry Darkhammer | Gor'mak	Three Corners, Redridge Mountains | The Barrens	10.4 | 49.8	74.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
blacksmithing	250	Thorium Cestus	1252363	251466	forever	vendor	Stondry Darkhammer | Gor'mak	Three Corners, Redridge Mountains | The Barrens	10.4 | 49.8	74.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
blacksmithing	250	Thorium Greatmace	1252362	251465	forever	vendor	Stondry Darkhammer | Gor'mak	Three Corners, Redridge Mountains | The Barrens	10.4 | 49.8	74.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
blacksmithing	250	Warder's Gloves	1252302	251405	forever											
blacksmithing	250	Warder's Waistguard	1252322	251425	forever	vendor	Stondry Darkhammer | Gor'mak	Three Corners, Redridge Mountains | The Barrens	10.4 | 49.8	74.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
blacksmithing	255	Blessed Plate Bracers	1252339	251442	forever											
blacksmithing	255	Imperial Plate Gauntlets	1252338	251441	forever											
blacksmithing	260	Thorium Poleaxe	1252364	251467	forever											
blacksmithing	270	Arcanite Blacksmith Hammer	1317964	285291	forever											
blacksmithing	270	Blessed Plate Belt	1252341	251444	forever											
blacksmithing	270	Blessed Plate Leggings	1252340	251443	forever											
blacksmithing	270	Bold Dirk	1252365	251468	forever	vendor	Pexmit	Mount Hyjal								foreverchanges, letto da wowhead
blacksmithing	275	Blessed Plate Helm	1252342	251445	forever											
blacksmithing	280	Blessed Plate Chest	1252343	251446	forever											
blacksmithing	285	Clutchlord's Grips	1297141	275601	forever											
blacksmithing	285	Goregasher Grips	1297138	275598	forever											
blacksmithing	290	Clutchlord's Support	1297142	275602	forever											
blacksmithing	290	Goregasher Support	1297139	275599	forever											
blacksmithing	295	Clutchlord's Stompers	1297143	275603	forever											
blacksmithing	295	Goregasher Stompers	1297140	275600	forever											
blacksmithing	300	Azerothium Legplates	1306539	279314	forever											
blacksmithing	300	Bagh Nakh	1252367	251470	forever											ignota anche alla community [foreverchanges 2026-09-24]
blacksmithing	300	Breastplate of Salvation	1252350	251453	forever											
blacksmithing	300	Champion's Legplates	1252347	251450	forever											
blacksmithing	300	Depleted Thorium Sabatons	1306537	279312	forever											
blacksmithing	300	Enriched Thorium Breastplate	1252344	251447	forever	vendor	Stondry Darkhammer | Gor'mak	Three Corners, Redridge Mountains | The Barrens	10.4 | 49.8	74.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
blacksmithing	300	Enriched Thorium Helm	1252346	251449	forever	vendor	Stondry Darkhammer | Gor'mak	Three Corners, Redridge Mountains | The Barrens	10.4 | 49.8	74.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
blacksmithing	300	Enriched Thorium Leggings	1252345	251448	forever	vendor	Stondry Darkhammer | Gor'mak	Three Corners, Redridge Mountains | The Barrens	10.4 | 49.8	74.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
blacksmithing	300	Evergreen Shield	1306536	279311	forever											
blacksmithing	300	Forest Defender's Axe	1306534	279309	forever											
blacksmithing	300	Greenhammer	1306535	279310	forever											
blacksmithing	300	Heavy Thorium Gauntlets	1306538	279313	forever											
blacksmithing	300	Ironwood Blade	1306533	279308	forever											
blacksmithing	300	Legionite Glaive	1252368	251471	forever	vendor	Stondry Darkhammer | Gor'mak	Three Corners, Redridge Mountains | The Barrens	10.4 | 49.8	74.8 | 29.7	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
blacksmithing	300	Martyr's Legplates	1252349	251452	forever											
blacksmithing	300	Master Forge	1263073	273113	forever											
blacksmithing	300	Stalwart Helm	1252348	251451	forever											
blacksmithing	300	Stormcarver	1252366	251469	forever											
blacksmithing		Acolyte's Chain Helm	1252250	251353	forever											
blacksmithing		Acolyte's Chain Leggings	1252245	251348	forever											
blacksmithing		Acolyte's Chain Shirt	1252240	251343	forever											
blacksmithing		Copper Rod	1245287		forever											
blacksmithing		Crusader's Chain Helm	1252251	251354	forever											
blacksmithing		Crusader's Chain Leggings	1252246	251349	forever											
blacksmithing		Crusader's Chain Shirt	1252241	251344	forever											
blacksmithing		Guard's Chain Helm	1252248	251351	forever											
blacksmithing		Guard's Chain Leggings	1252243	251346	forever											
blacksmithing		Prefect's Waistguard	1252323		forever											
blacksmithing		Protector's Chain Helm	1252249	251352	forever											
blacksmithing		Protector's Chain Leggings	1252244	251347	forever											
blacksmithing		Protector's Chain Shirt	1252239	251342	forever											
blacksmithing		Shining Mithril Helm	1252292	251395	forever											
blacksmithing		Veteran's Chain Helm	1252247	251350	forever											
blacksmithing		Veteran's Chain Leggings	1252242	251345	forever											
blacksmithing		Veteran's Chain Shirt	1252237	251340	forever											
cooking	25	Peace Tea	1249957	249879	forever	drop	Frostmane Seer	Dun Morogh							8-9	foreverchanges, letto da wowhead
cooking	25	Skywall Souffle	1270633	263511	forever	quest		Zephras Isle								foreverchanges, letto da wowhead
cooking	25	Tasty Raptor Bites	1250156	250187	forever	drop	Sunscale Screecher	The Barrens							13-15	foreverchanges, letto da wowhead
cooking	25	Venomous Smoothie	1249963	249885	forever	vendor	Kalsey Sanden | Aza'bek	Three Corners, Redridge Mountains | The Barrens	10.8 | 49.7	72.8 | 29.4	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
cooking	35	Pincer Bites	1270635	263513	forever	quest		Zephras Isle								foreverchanges, letto da wowhead
cooking	75	Breakfast Omelette	1250157	250188	forever	drop	Dire Condor	Redridge Mountains							18-19	foreverchanges, letto da wowhead
cooking	75	Twice-Spiced Raptor Slice	1250154	250185	forever											
cooking	85	Savory Whimsyfin Delight	1252566	251526	forever											
cooking	90	Journeyman Campfire	1283400	273087	forever											
cooking	100	Royal Tea	1249958	249880	forever											
cooking	100	Slimy Smoothie	1249964	249886	forever	vendor	Kalsey Sanden | Aza'bek	Three Corners, Redridge Mountains | The Barrens	10.8 | 49.7	72.8 | 29.4	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
cooking	125	Mrrggl Smrrthle	1249965	249887	forever	vendor	Kalsey Sanden | Aza'bek	Three Corners, Redridge Mountains | The Barrens	10.8 | 49.7	72.8 | 29.4	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
cooking	125	Root Tea	1249959	249881	forever											
cooking	140	Cookie's Feast	1262978	273102	forever	blueprint										Blueprint [foreverchanges 2026-09-24]
cooking	175	Bear Brisket	1250151	250182	forever											
cooking	175	Giant Scrambled Eggs	1250155	250186	forever											ignota anche alla community [foreverchanges 2026-09-24]
cooking	180	Calcified Smoothie	1249966	249888	forever	vendor	Kalsey Sanden | Aza'bek	Three Corners, Redridge Mountains | The Barrens	10.8 | 49.7	72.8 | 29.4	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
cooking	180	Triage Tea	1249960	249882	forever											
cooking	185	Plain Ol' Paletusk	1295834	274977	forever	vendor	Martha Wellsworth	Riverglades								foreverchanges, letto da wowhead
cooking	200	Briny Seafood Stew	1295805	274972	forever											
cooking	200	Expert Campfire	1291341	273101	forever											
cooking	200	Spicy Smoothie	1249967	249889	forever	vendor	Kalsey Sanden | Aza'bek	Three Corners, Redridge Mountains | The Barrens	10.8 | 49.7	72.8 | 29.4	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
cooking	200	Sunny Tea	1249961	249883	forever											
cooking	225	Plated Armorfish	1319313	286153	forever											
cooking	225	Raptor Rouladen	1250153	250184	forever											
cooking	225	Savory Stag Sliders	1250142	250173	forever											
cooking	250	Sage's Tea	1249962	249884	forever											
cooking	250	Wicked Smoothie	1249968	249890	forever	vendor	Kalsey Sanden | Aza'bek	Three Corners, Redridge Mountains | The Barrens	10.8 | 49.7	72.8 | 29.4	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
cooking	275	Bat Hachee	1250144	250175	forever											
cooking	275	Bear Bruscitti	1250147	250178	forever											
cooking	275	Clam Linguine	1250158	250189	forever											
cooking	275	Flank au Poivre	1250146	250177	forever											
cooking	275	Prehistoric Pulled Raptor	1250152	250183	forever											
cooking	275	Raging Raptor Ribs	1250150	250181	forever											
cooking	275	Savory Turtle Stew	1250145	250176	forever											ignota anche alla community [foreverchanges 2026-09-24]
cooking	275	Soaring Pamplona	1250143	250174	forever											
cooking	275	Steaming Stag Steak	1250148	250179	forever											
cooking	275	Sweetpaw Jam	1294014	274415	forever											
cooking	275	Swiftstrike Steak	1250149	250180	forever											
cooking	300	Iron Oven	1263067	273115	forever	blueprint										Blueprint [foreverchanges 2026-09-24]
cooking		Spinefin Halibut	1247741		forever											
enchanting	70	Enchant Bracer - Minor Intellect	1248458	249474	forever	drop	Vile Fin Tidehunter	Silverpine Forest							13-14	foreverchanges, letto da wowhead
enchanting	90	Enchant Bracer - Minor Healing Power	1248459	249475	forever											
enchanting	130	Mystic Mushroom	1248752	249476	forever	blueprint	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					Blueprint [foreverchanges 2026-09-24] + catturato in gioco
enchanting	130	Polished Driftwood Icon	1248755	249478	forever	blueprint	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					Blueprint [foreverchanges 2026-09-24] + catturato in gioco
enchanting	130	Tenets of the Silver Hand	1248754	249477	forever	blueprint	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					Blueprint [foreverchanges 2026-09-24] + catturato in gioco
enchanting	140	Arcane Salvager	1263056	273103	forever	blueprint										Blueprint [foreverchanges 2026-09-24]
enchanting	140	Enchant Bracer - Lesser Agility	1248460	249486	forever	vendor	Gorhak	Desolace								foreverchanges, letto da wowhead
enchanting	140	Enchant Weapon - Insight	1248757	249479	forever	vendor	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
enchanting	140	Enchant Weapon - Recovery	1248760	249480	forever	vendor	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
enchanting	140	Enchant Weapon - Revelation	1248805	249481	forever	vendor	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
enchanting	140	Glimmering Staff	1248703	249482	forever	vendor	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					catturato in gioco
enchanting	140	Orb of Mystic Insight	1248745	249484	forever	vendor	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					catturato in gioco
enchanting	140	Orb of Souls	1248748	249485	forever	vendor	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					catturato in gioco
enchanting	140	Soulstaff	1248739	249483	forever	vendor	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					catturato in gioco
enchanting	185	Twisted Nether Wand	1248461	249487	forever											
enchanting	190	Enchant Bracer - Agility	1248497	249488	forever											
enchanting	205	Enchant Bracer - Lesser Healing Power	1248498	249489	forever	vendor	Gorhak	Desolace								foreverchanges, letto da wowhead
enchanting	210	Enchant 2H Weapon - Lesser Agility	1248510	249511	forever											
enchanting	210	Enchant Necklace - Agility	1249059	249504	forever	vendor	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
enchanting	210	Enchant Necklace - Deflection	1249060	249505	forever	vendor	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
enchanting	210	Enchant Necklace - Healing Power	1249058	249503	forever	vendor	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
enchanting	210	Enchant Necklace - Spell Power	1249057	249502	forever	vendor	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
enchanting	210	Enchant Necklace - Strength	1249019	249496	forever	vendor	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
enchanting	210	Libram of Invocation	1249006	249494	forever	blueprint	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					Blueprint [foreverchanges 2026-09-24] + catturato in gioco
enchanting	210	Talons of Wrath	1248974	249493	forever	blueprint	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					Blueprint [foreverchanges 2026-09-24] + catturato in gioco
enchanting	210	Totem of Ancestral Protection	1249015	249495	forever	blueprint	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					Blueprint [foreverchanges 2026-09-24] + catturato in gioco
enchanting	215	Dreambough Wand	1248509	249512	forever											
enchanting	220	Dreamstaff	1249064	249507	forever	vendor	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					catturato in gioco
enchanting	220	Enchant 2H Weapon - Lesser Strength	1248511	249513	forever											
enchanting	220	Enchant Chest - Absorption	1249071	249510	forever	vendor	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					foreverchanges, letto da wowhead + catturato in gioco
enchanting	220	Radiant Staff	1249061	249506	forever	vendor	Alynsia | Beneris	Three Corners, Redridge Mountains | The Barrens	11.2 | 49.7	71.5 | 29.8	alliance | horde					catturato in gioco
